Sentence #	Word	Pos	Tag
	"	Z	O
	,	Z	O
	rekao	Vmp-sm	O
	je	Var3s	O
	portparol	Ncmsn	O
	ND	Npmsn	B-org
	Janis	Npmsn	B-per
	Mihelakis	Npmsn	I-per
	30.	Mdo	O
	avgusta	Ncmsg	O
	.	Z	O
Sentence: 391	Uprkos	Sd	O
	širokom	Agpmsdy	O
	političkom	Agpmsdy	O
	konsenzusu	Ncmsd	O
	oko	Sg	O
	obrazovnih	Agpfpgy	O
	reformi	Ncfpg	O
	,	Z	O
	koji	Pi-msn	O
	je	Var3s	O
	usmeren	Appmsnn	O
	na	Sa	O
	unapređivanje	Ncnsa	O
	akademskih	Agpmpgy	O
	standarda	Ncmpg	O
	i	Cc	O
	studenata	Ncmpg	O
	i	Cc	O
	predavačkog	Agpmsgy	O
	kadra	Ncmsg	O
	,	Z	O
	koji	Pi-mpn	O
	su	Var3p	O
	već	Rgp	O
	dugo	Rgp	O
	u	Sl	O
	opadanju	Ncnsl	O
	,	Z	O
	prošle	Agpfsgy	O
	nedelje	Ncfsg	O
	održani	Appmpny	O
	su	Var3p	O
	protesti	Ncmpn	O
	u	Sl	O
	školi	Ncfsl	O
	i	Cc	O
	jedan	Mlcmsn	O
	veliki	Agpmsny	O
	ulični	Agpmsny	O
	protest	Ncmsn	O
	,	Z	O
	koje	Pi-fpn	O
	su	Var3p	O
	uglavnom	Rgp	O
	podržale	Vmp-pf	O
	profesorske	Agpfpny	O
	unije	Ncfpn	O
	i	Cc	O
	studentske	Agpfpny	O
	grupe	Ncfpn	O
	povezane	Agpfsgy	O
	sa	Si	O
	levičarskim	Agpfpiy	O
	strankama	Ncfpi	O
	.	Z	O
Sentence: 392	Na	Sa	O
	primer	Ncmsan	O
	,	Z	O
	"	Z	O
	inauguralna	Agpfsny	O
	"	Z	O
	mobilizacija	Ncfsn	O
	u	Sa	O
	četvrtak	Ncmsan	O
	(	Z	O
	1.	Mdo	O
	septembra	Ncmsg	O
	)	Z	O
	privukla	Vmp-sf	O
	je	Var3s	O
	oko	Rgp	O
	5.000	Mdc	O
	mladih	Agpmpgy	O
	demonstranata	Ncmpg	O
	koji	Pi-mpn	O
	su	Var3p	O
	marširali	Vmp-pm	O
	centrom	Ncmsi	O
	Atine	Npfsg	B-loc
	.	Z	O
Sentence: 393	Zamoljen	Appmsnn	O
	da	Cs	O
	obrazloži	Vmr3s	O
	svoje	Px-nsa	O
	protivljenje	Ncnsa	O
	i	Cc	O
	protivljenje	Ncnsa	O
	drugih	Mlompg	O
	rektora	Ncmpg	O
	reformama	Ncfpd	O
	,	Z	O
	Janis	Npmsn	B-per
	Milopulos	Npmsn	I-per
	,	Z	O
	otvoreni	Agpmsny	O
	lider	Ncmsn	O
	Aristotelovog	Aspnsgy	B-org
	univerziteta	Ncmsg	I-org
	u	Sl	I-org
	Solunu	Npmsl	I-org
	,	Z	O
	ukazao	Vmp-sm	O
	je	Var3s	O
	na	Sa	O
	"	Z	O
	sutrašnji	Agpmsayn	O
	dan	Ncmsan	O
	"	Z	O
	.	Z	O
Sentence: 394	"	Z	O
	To	Pd-nsn	O
	je	Var3s	O
	pravo	Agpnsny	O
	i	Cc	O
	prolongirano	Agpnsny	O
	pitanje	Ncnsn	O
	:	Z	O
	da	Cs	O
	li	Qq	O
	će	Var3p	O
	univerziteti	Ncmpn	O
	bolje	Rgc	O
	raditi	Vmn	O
	"	Z	O
	,	Z	O
	rekao	Vmp-sm	O
	je	Var3s	O
	Milopulos	Npmsn	B-per
	za	Sa	O
	SETimes	Xf	B-org
	.	Z	O
Sentence: 395	"	Z	O
	Uopšte	Rgp	O
	se	Px--sa	O
	ne	Qz	O
	postavlja	Vmr3s	O
	pitanje	Ncnsn	O
	implementacije	Ncfsg	O
	[	Z	O
	mera	Ncfpg	O
	]	Z	O
	;	Z	O
	mi	Pp1-pn	O
	smo	Var1p	O
	garantori	Ncmpn	O
	legaliteta	Ncmsg	O
	i	Cc	O
	ustavnosti	Ncfsg	O
	"	Z	O
	,	Z	O
	dodao	Vmp-sm	O
	je	Var3s	O
	on	Pp3msn	O
	,	Z	O
	ali	Cc	O
	je	Var3s	O
	ipak	Rgp	O
	pomenuo	Vmp-sm	O
	"	Z	O
	argument	Ncmsan	O
	o	Sl	O
	ustavnosti	Ncfsl	O
	"	Z	O
	koji	Pi-mpn	O
	su	Var3p	O
	izneli	Vmp-pm	O
	protivnici	Ncmpn	O
	.	Z	O
Sentence: 396	On	Pp3msn	O
	je	Var3s	O
	takođe	Rgp	O
	odbacio	Vmp-sm	O
	glasne	Agpfpay	O
	kritike	Ncfpa	O
	da	Cs	O
	je	Var3s	O
	univerzitetski	Agpmsny	O
	"	Z	O
	azilski	Agpmsny	O
	režim	Ncmsn	O
	"	Z	O
	jedinstven	Agpmsnn	O
	.	Z	O
Sentence: 397	Vasilis	Npmsn	B-per
	Zotos	Npmsn	I-per
	,	Z	O
	istaknuti	Agpmsny	O
	arhitekta	Ncmsn	O
	i	Cc	O
	urbani	Agpmsny	O
	planer	Ncmsn	O
	,	Z	O
	te	Cc	O
	predsednik	Ncmsn	O
	lokalnog	Agpnsgy	O
	Društva	Ncnsg	B-org
	britanskih	Agpmpgy	I-org
	diplomaca	Ncmpg	I-org
	,	Z	O
	ne	Qz	O
	slaže	Vmr3s	O
	se	Px--sa	O
	i	Cc	O
	kritikuje	Vmr3s	O
	sistem	Ncmsan	O
	.	Z	O
Sentence: 398	"	Z	O
	Nažalost	Rgp	O
	,	Z	O
	jedini	Agpmsny	O
	način	Ncmsn	O
	da	Cs	O
	se	Px--sa	O
	unapredi	Vmr3s	O
	i	Cc	O
	promeni	Vmr3s	O
	više	Agcnsay	O
	obrazovanje	Ncnsa	O
	u	Sl	O
	ovoj	Pd-fsl	O
	zemlji	Ncfsl	O
	je	Var3s	O
	da	Cs	O
	se	Px--sa	O
	zatvore	Vmr3p	O
	univerziteti	Ncmpn	O
	na	Sa	O
	pet	Mlc	O
	godina	Ncfpg	O
	i	Cc	O
	da	Cs	O
	se	Px--sa	O
	onda	Rgp	O
	opet	Rgp	O
	otvore	Vmr3p	O
	;	Z	O
	a	Cc	O
	da	Cs	O
	se	Px--sa	O
	stranim	Agpmpdy	O
	univerzitetima	Ncmpd	O
	potom	Rgp	O
	dozvoli	Vmr3s	O
	da	Cs	O
	vode	Vmr3p	O
	ogranke	Ncmpa	O
	.	Z	O
	"	Z	O
Sentence: 399	On	Pp3msn	O
	je	Var3s	O
	izjavio	Vmp-sm	O
	SETimesu	Xf	B-org
	da	Cs	O
	se	Px--sa	O
	držao	Vmp-sm	O
	podalje	Rgp	O
	od	Sg	O
	predavačkih	Agpfpgy	O
	pozicija	Ncfpg	O
	na	Sl	O
	grčkim	Agpmply	O
	univerzitetima	Ncmpl	O
	od	Sg	O
	kada	Rgp	O
	se	Px--sa	O
	vratio	Vmp-sm	O
	iz	Sg	O
	Londona	Npmsg	B-loc
	pre	Sg	O
	više	Rgc	O
	od	Sg	O
	40	Mdc	O
	godina	Ncfpg	O
	.	Z	O
Sentence: 400	Kada	Rgp	O
	su	Var3p	O
	u	Sl	O
	pitanju	Ncnsl	O
	kritike	Ncfpn	O
	koje	Pi-fpn	O
	sada	Rgp	O
	iznose	Vmr3p	O
	profesorske	Agpfsgy	O
	unije	Ncfsg	O
	,	Z	O
	on	Pp3msn	O
	kaže	Vmr3s	O
	:	Z	O
	"	Z	O
	Trenutno	Rgp	O
	širom	Rgp	O
	sveta	Ncmsg	O
	postoji	Vmr3s	O
	65.000	Mdc	O
	grčkih	Agpmpgy	O
	univerzitetskih	Agpmpgy	O
	studenata	Ncmpg	O
	,	Z	O
	a	Cc	O
	većina	Ncfsn	O
	je	Var3s	O
	upisana	Appfsny	O
	u	Sa	O
	sisteme	Ncmpa	O
	poput	Sg	O
	onog	Pd-msg	O
	koji	Pi-msn	O
	trenutna	Agpfsny	O
	vlada	Ncfsn	O
	želi	Vmr3s	O
	da	Cs	O
	uspostavi	Vmr3s	O
	,	Z	O
	a	Cc	O
	opet	Rgp	O
	je	Var3s	O
	veći	Agcmsny	O
	deo	Ncmsn	O
	akademske	Agpfsgy	O
	zajednice	Ncfsg	O
	ovde	Rgp	O
	protiv	Sg	O
	toga	Pd-nsg	O
	…	Z	O
	većina	Ncfsn	O
	ljudi	Ncmpg	O
	u	Sl	O
	zemlji	Ncfsl	O
	je	Var3s	O
	razborita	Agpfsny	O
	i	Cc	O
	zdravog	Agpmsgy	O
	je	Var3s	O
	razuma	Ncmsg	O
	,	Z	O
	ali	Cc	O
	vodi	Vmr3s	O
	nas	Pp1-pa	O
	manjina	Ncfsn	O
	;	Z	O
	ista	Agpfsny	O
	je	Var3s	O
	[	Z	O
	situacija	Ncfsn	O
	]	Z	O
	na	Sl	O
	univerzitetima	Ncmpl	O
	.	Z	O
	"	Z	O
Sentence: 401	Pored	Sg	O
	ukidanja	Ncnsg	O
	"	Z	O
	azilskog	Agpmsgy	O
	zakona	Ncmsg	O
	"	Z	O
	iz	Sg	O
	ranih	Agpfpgy	O
	osamdesetih	Agpfpgy	O
	godina	Ncfpg	O
	--	Z	O
	koji	Pi-msn	O
	je	Var3s	O
	u	Sa	O
	to	Pd-nsa	O
	vreme	Ncnsa	O
	usvojila	Vmp-sf	O
	novoizabrana	Agpfsny	O
	socijalistička	Agpfsny	O
	vlada	Ncfsn	O
	--	Z	O
	među	Si	O
	drugim	Mlofpi	O
	reformama	Ncfpi	O
	su	Var3p	O
	eliminisanje	Ncnsn	O
	glasačkih	Agpmpgy	O
	listića	Ncmpg	O
	povezanih	Agpmpgy	O
	sa	Si	O
	strankama	Ncfpi	O
	na	Sl	O
	studentskim	Agpmply	O
	izborima	Ncmpl	O
	;	Z	O
	promene	Ncfpn	O
	u	Sl	O
	izboru	Ncmsl	O
	rektora	Ncmpg	O
	kako	Cs	O
	bi	Vaa3s	O
	se	Px--sa	O
	smanjio	Vmp-sm	O
	uticaj	Ncmsn	O
	studentskih	Agpfpgy	O
	grupa	Ncfpg	O
	povezanih	Agpfpgy	O
	sa	Si	O
	strankama	Ncfpi	O
	;	Z	O
	obavezano	Agpnsny	O
	registrovanje	Ncnsn	O
	studenata	Ncmpg	O
	svakog	Pi-msg	O
	semestra	Ncmsg	O
	;	Z	O
	ograničavanje	Ncnsn	O
	vremena	Ncnsg	O
	potrebnog	Appnsgy	O
	za	Sa	O
	sticanje	Ncnsa	O
	diplome	Ncfsg	O
	;	Z	O
	procena	Ncfsn	O
	i	Cc	O
	potvrda	Ncfsn	O
	studija	Ncmpg	O
	;	Z	O
	objavljivanje	Ncnsn	O
	udžbenika	Ncmpg	O
	i	Cc	O
	skripti	Ncnpg	O
	na	Sl	O
	internetu	Ncmsl	O
	i	Cc	O
	uspostavljanje	Ncnsn	O
	spojene	Agpfsgy	O
	škole	Ncfsg	O
	za	Sa	O
	postdiplomske	Agpfpay	O
	studije	Ncfpa	O
	.	Z	O
Sentence: 402	Okvirni	Agpmsny	O
	zakon	Ncmsn	O
	sprovodiće	Vmf3s	O
	se	Px--sa	O
	u	Sl	O
	fazama	Ncfpl	O
	,	Z	O
	kaže	Vmr3s	O
	Diamantopolu	Npfsn	B-per
	.	Z	O
Sentence: 403	Prva	Mlofsn	O
	će	Var3s	O
	biti	Van	O
	završena	Appfsny	O
	za	Sa	O
	godinu	Ncfsa	O
	dana	Ncmpg	O
	.	Z	O
Sentence: 404	Petorka	Ncfsn	O
	protiv	Sg	O
	narkotika	Ncmpg	O
	na	Sl	O
	Balkanu	Npmsl	B-loc
	?	Z	O
Sentence: 405	Rusija	Npfsn	B-loc
	želi	Vmr3s	O
	da	Cs	O
	uđe	Vmr3s	O
	u	Sa	O
	partnerstvo	Ncnsa	O
	sa	Si	O
	četiri	Mlc	O
	Balkanske	Agpfsgy	O
	zemlje	Ncfsg	O
	--	Z	O
	Albanijom	Npfsi	B-loc
	,	Z	O
	Makedonijom	Npfsi	B-loc
	,	Z	O
	Crnom	Agpfsiy	B-loc
	Gorom	Ncfsi	I-loc
	i	Cc	O
	Srbijom	Npfsi	B-loc
	--	Z	O
	u	Sl	O
	pokušaju	Ncmsl	O
	da	Cs	O
	se	Px--sa	O
	preseče	Vmr3s	O
	krijumčarenje	Ncnsa	O
	narkotika	Ncmpg	O
	.	Z	O
Sentence: 406	Heroin	Ncmsn	O
	donosi	Vmr3s	O
	krijumčarima	Ncmpd	O
	na	Sl	O
	Balkanu	Npmsl	B-loc
	stotine	Ncfpa	O
	milijardi	Ncfpg	O
	dolara	Ncmpg	O
	godišnje	Rgp	O
	,	Z	O
	rekao	Vmp-sm	O
	je	Var3s	O
	šef	Ncmsn	O
	ruske	Agpfsgy	O
	agencije	Ncfsg	O
	za	Sa	O
	kontrolu	Ncfsa	O
	narkotika	Ncmpg	O
	.	Z	O
Sentence: 407	Albanija	Npfsn	B-loc
	i	Cc	O
	Rusija	Npfsn	B-loc
	potpisale	Vmp-pf	O
	su	Var3p	O
	u	Sa	O
	petak	Ncmsan	O
	(	Z	O
	26.	Mdo	O
	avgusta	Ncmsg	O
	)	Z	O
	sporazum	Ncmsan	O
	o	Sl	O
	saradnji	Ncfsl	O
	na	Sl	O
	polju	Ncnsl	O
	borbe	Ncfsg	O
	protiv	Sg	O
	krijumčara	Ncmpg	O
	droge	Ncfsg	O
	.	Z	O
Sentence: 408	Taj	Pd-msn	O
	korak	Ncmsn	O
	,	Z	O
	kažu	Vmr3p	O
	analitičari	Ncmpn	O
	,	Z	O
	najnovija	Agsfsny	O
	je	Var3s	O
	indikacija	Ncfsn	O
	da	Cs	O
	Moskva	Npfsn	B-loc
	namerava	Vmr3s	O
	da	Cs	O
	igra	Vmr3s	O
	vodeću	Agpfsay	O
	ulogu	Ncfsa	O
	u	Sl	O
	regionu	Ncmsl	O
	kada	Rgp	O
	je	Var3s	O
	reč	Ncfsn	O
	o	Sl	O
	pitanju	Ncnsl	O
	borbe	Ncfsg	O
	protiv	Sg	O
	narkotika	Ncmpg	O
	.	Z	O
Sentence: 409	"	Z	O
	Pokušaj	Ncmsn	O
	Rusije	Npfsg	B-loc
	da	Cs	O
	bude	Var3s	O
	prva	Mlofsn	O
	violina	Ncfsn	O
	u	Sl	O
	ovoj	Pd-fsl	O
	inicijativi	Ncfsl	O
	je	Var3s	O
	očigledan	Agpmsnn	O
	"	Z	O
	,	Z	O
	rekao	Vmp-sm	O
	je	Var3s	O
	bivši	Agpmsny	O
	albanski	Agpmsny	O
	diplomata	Ncmsn	O
	Genc	Npmsn	B-per
	Mloja	Npmsn	I-per
	za	Sa	O
	SETimes	Xf	B-org
	.	Z	O
Sentence: 410	Sporazum	Ncmsn	O
	su	Var3p	O
	potpisali	Vmp-pm	O
	albanski	Agpmsny	O
	ministar	Ncmsn	O
	unutrašnjih	Agpmpgy	O
	poslova	Ncmpg	O
	Bujar	Npmsn	B-per
	Nišani	Npmsn	I-per
	i	Cc	O
	šef	Ncmsn	O
	ruske	Agpfsgy	O
	Federalne	Agpfsgy	B-org
	službe	Ncfsg	I-org
	za	Sa	I-org
	kontrolu	Ncfsa	I-org
	narkotika	Ncmpg	I-org
	Viktor	Npmsn	B-per
	Ivanov	Npmsn	I-per
	.	Z	O
Sentence: 411	Dvojica	Ncfsn	O
	zvaničnika	Ncmpg	O
	ukazali	Vmp-pm	O
	su	Var3p	O
	na	Sa	O
	zdravstvene	Agpmpay	O
	i	Cc	O
	bezbednosne	Agpmpay	O
	rizike	Ncmpa	O
	koje	Pi-mpa	O
	predstavljaju	Vmr3p	O
	narkotici	Ncmpn	O
	i	Cc	O
	krijumčari	Ncmpn	O
	.	Z	O
Sentence: 412	Moskva	Npfsn	B-loc
	je	Var3s	O
	već	Rgp	O
	potpisala	Vmp-sf	O
	slične	Agpmpay	O
	sporazume	Ncmpa	O
	o	Sl	O
	borbi	Ncfsl	O
	protiv	Sg	O
	droge	Ncfsg	O
	sa	Si	O
	Srbijom	Npfsi	B-loc
	i	Cc	O
	Makedonijom	Npfsi	B-loc
	.	Z	O
Sentence: 413	U	Sl	O
	nedavnom	Agpmsly	O
	izveštaju	Ncmsl	O
	Glasa	Ncmsg	B-org
	Rusije	Npfsg	I-org
	navodi	Vmr3s	O
	se	Px--sa	O
	da	Cs	O
	zemlja	Ncfsn	O
	pokušava	Vmr3s	O
	da	Cs	O
	formira	Vmr3s	O
	međunarodnu	Agpfsay	O
	"	Z	O
	petorku	Ncfsa	O
	"	Z	O
	,	Z	O
	koju	Pi-fsa	O
	bi	Vaa3p	O
	činile	Vmp-pf	O
	Albanija	Npfsn	B-loc
	,	Z	O
	Makedonija	Npfsn	B-loc
	,	Z	O
	Crna	Agpfsny	B-loc
	Gora	Ncfsn	I-loc
	,	Z	O
	Rusija	Npfsn	B-loc
	i	Cc	O
	Srbija	Npfsn	B-loc
	.	Z	O
Sentence: 414	Zemlje	Ncfpn	O
	bi	Vaa3p	O
	delovale	Vmp-pf	O
	zajedno	Rgp	O
	kako	Cs	O
	bi	Vaa3p	O
	presekle	Vmp-pf	O
	puteve	Ncmpa	O
	droge	Ncfsg	O
	koji	Pi-mpn	O
	prelaze	Vmr3p	O
	preko	Sg	O
	Kosova	Npnsg	B-loc
	.	Z	O
Sentence: 415	"	Z	O
	Zajednički	Agpmpny	O
	koraci	Ncmpn	O
	petorke	Ncfsg	O
	bili	Vap-pm	O
	bi	Vaa3p	O
	pomognuti	Appmpny	O
	nesebičnom	Agpfsiy	O
	razmenom	Ncfsi	O
	obaveštajnih	Agpmpgy	O
	podataka	Ncmpg	O
	.	Z	O
Sentence: 416	Rusija	Npfsn	B-loc
	,	Z	O
	na	Sa	O
	primer	Ncmsan	O
	,	Z	O
	ima	Vmr3s	O
	mnoštvo	Ncnsa	O
	obaveštajnih	Agpmpgy	O
	podataka	Ncmpg	O
	iz	Sg	O
	američkih	Agpmpgy	O
	i	Cc	O
	avganistanskih	Agpmpgy	O
	izvora	Ncmpg	O
	u	Sl	O
	Avganistanu	Npmsl	B-loc
	.	Z	O
Sentence: 417	Dosadašnja	Agpfsny	O
	reakcija	Ncfsn	O
	na	Sa	O
	inicijativu	Ncfsa	O
	podgreva	Vmr3s	O
	nade	Ncfpa	O
	da	Cs	O
	predloženi	Agpmsny	O
	front	Ncmsn	O
	može	Vmr3s	O
	da	Cs	O
	bude	Var3s	O
	uspostavljen	Appmsnn	O
	pre	Sg	O
	januara	Ncmsg	O
	"	Z	O
	,	Z	O
	dodaje	Vmr3s	O
	se	Px--sa	O
	u	Sl	O
	izveštaju	Ncmsl	O
	.	Z	O
Sentence: 418	Ulog	Ncmsn	O
	je	Var3s	O
	potencijalno	Rgp	O
	preneražavajući	Rr	O
	.	Z	O
Sentence: 419	Ivanov	Npmsn	B-per
	je	Var3s	O
	rekao	Vmp-sm	O
	albanskim	Agpfpdy	O
	vlastima	Ncfpd	O
	da	Cs	O
	će	Var3s	O
	,	Z	O
	ako	Cs	O
	evropske	Agpfpny	O
	zemlje	Ncfpn	O
	ne	Qz	O
	preduzmu	Vmr3p	O
	odlučne	Agpfpay	O
	mere	Ncfpa	O
	protiv	Sg	O
	krijumčarenja	Ncnsg	O
	heroina	Ncmsg	O
	,	Z	O
	kriminalne	Agpfpny	O
	grupe	Ncfpn	O
	zarađivati	Vmn	O
	čak	Rgp	O
	500	Mdc	O
	milijardi	Ncfpg	O
	dolara	Ncmpg	O
	godišnje	Rgp	O
	.	Z	O
Sentence: 420	Albanija	Npfsn	B-loc
	"	Z	O
	je	Var3s	O
	jedna	Mlcfsn	O
	od	Sg	O
	prvih	Mlofpg	O
	zemalja	Ncfpg	O
	koje	Pi-fpn	O
	osećaju	Vmr3p	O
	posledice	Ncfpa	O
	takvog	Pd-msg	O
	prometa	Ncmsg	O
	,	Z	O
	zato	Cs	O
	što	Cs	O
	poznati	Agpmsny	O
	koridor	Ncmsn	O
	koji	Pi-msn	O
	se	Px--sa	O
	proteže	Vmr3s	O
	Turskom	Npfsi	B-loc
	,	Z	O
	Bugarskom	Npfsi	B-loc
	,	Z	O
	Makedonijom	Npfsi	B-loc
	i	Cc	O
	drugim	Mlofpi	O
	mediteranskim	Agpfpiy	O
	zemljama	Ncfpi	O
	čini	Vmr3s	O
	Albaniju	Npfsa	B-loc
	jednom	Mlcfsi	O
	od	Sg	O
	prvih	Mlofpg	O
	zemalja	Ncfpg	O
	koje	Pi-fpn	O
	se	Px--sa	O
	suočavaju	Vmr3p	O
	sa	Si	O
	tim	Pd-msi	O
	prometom	Ncmsi	O
	"	Z	O
	,	Z	O
	dodao	Vmp-sm	O
	je	Var3s	O
	Ivanov	Npmsn	B-per
	.	Z	O
Sentence: 421	Mloja	Npmsn	B-per
	je	Var3s	O
	rekao	Vmp-sm	O
	da	Cs	O
	je	Var3s	O
	ovaj	Pd-msn	O
	sporazum	Ncmsn	O
	o	Sl	O
	borbi	Ncfsl	O
	protiv	Sg	O
	narkotika	Ncmpg	O
	"	Z	O
	plus	Ncmsn	O
	"	Z	O
	za	Sa	O
	Albaniju	Npfsa	B-loc
	,	Z	O
	a	Cc	O
	posebno	Rgp	O
	zato	Cs	O
	što	Cs	O
	se	Px--sa	O
	ona	Pp3fsn	O
	u	Sl	O
	međunarodnim	Agpmply	O
	izveštajima	Ncmpl	O
	opisuje	Vmr3s	O
	kao	Cs	O
	zemlja	Ncfsn	O
	sa	Si	O
	"	Z	O
	poroznim	Agpfpiy	O
	"	Z	O
	granicama	Ncfpl	O
	.	Z	O
Sentence: 422	"	Z	O
	Vlasti	Ncfpn	O
	u	Sl	O
	Prištini	Npfsl	B-loc
	uvek	Rgp	O
	su	Var3p	O
	izražavale	Vmp-pf	O
	svoju	Px-fsa	O
	spremnost	Ncfsa	O
	i	Cc	O
	rešenost	Ncfsa	O
	da	Cs	O
	se	Px--sa	O
	beskompromisno	Rgp	O
	bore	Vmr3p	O
	protiv	Sg	O
	krijumčarenja	Ncnsg	O
	narkotika	Ncmpg	O
	"	Z	O
	,	Z	O
	kaže	Vmr3s	O
	Mloja	Npmsn	B-per
	,	Z	O
	dodajući	Rr	O
	da	Cs	O
	su	Var3p	O
	te	Pd-fpn	O
	vlasti	Ncfpn	O
	mogle	Vmp-pf	O
	upravo	Rgp	O
	to	Pd-nsa	O
	da	Cs	O
	kažu	Vmr3p	O
	Ivanovu	Npmsd	B-per
	.	Z	O
Sentence: 423	Ali	Cc	O
	,	Z	O
	Ivanov	Npmsn	B-per
	je	Var3s	O
	isključio	Vmp-sm	O
	Prištinu	Npfsa	B-loc
	iz	Sg	O
	svoje	Px-fsg	O
	turneje	Ncfsg	O
	.	Z	O
Sentence: 424	"	Z	O
	Postoji	Vmr1s	O
	oko	Rgp	O
	375	Mdc	O
	narko-kartela	Ncmpg	O
	koji	Pi-mpn	O
	snabdevaju	Vmr3p	O
	Evropu	Npfsa	B-loc
	i	Cc	O
	Rusiju	Npfsa	B-loc
	.	Z	O
Sentence: 425	Svaki	Pi-msn	O
	od	Sg	O
	njih	Pp3-pg	O
	ima	Vmr3s	O
	sopstvenu	Agpfsay	O
	oznaku	Ncfsa	O
	i	Cc	O
	žig	Ncmsan	O
	.	Z	O
Sentence: 426	Albaniju	Npfsa	B-loc
	vidimo	Vmr1p	O
	kao	Cs	O
	zemlju	Ncfsa	O
	tranzita	Ncmsg	O
	narkotika	Ncmpg	O
	ka	Sd	O
	evropskim	Agpfpdy	O
	zemljama	Ncfpd	O
	.	Z	O
Sentence: 427	Rusija	Npfsn	B-loc
	nije	Var3s	O
	priznala	Vmp-sf	O
	nezavisnost	Ncfsa	O
	Kosova	Npnsg	B-loc
	,	Z	O
	ali	Cc	O
	,	Z	O
	prema	Sl	O
	podacima	Ncmpl	O
	partnerskih	Agpfpgy	O
	službi	Ncfpg	O
	,	Z	O
	tamo	Rgp	O
	se	Px--sa	O
	odvija	Vmr3s	O
	određena	Agpfsny	O
	priprema	Ncfsn	O
	narkotika	Ncmpg	O
	,	Z	O
	koji	Pi-mpn	O
	se	Px--sa	O
	posle	Rgp	O
	dele	Vmr3p	O
	na	Sa	O
	porcije	Ncfpa	O
	i	Cc	O
	prodaju	Vmr3p	O
