Sentence #	Word	Pos	Tag
	,	Z	O
	ali	Cc	O
	dajte	Vmm2p	O
	,	Z	O
	prebolite	Vmm2p	O
	to	Pd-nsa	O
	već	Rgp	O
	jednom	Rgp	O
	i	Cc	O
	bit	Van	O
	će	Var3s	O
	vam	Pp2-pd	O
	bolje	Rgc	O
	.	Z	O
Sentence: 2339	Mene	Pp1-sa	O
	OVO	Pd-nsn	O
	zanima	Vmr3s	O
	(	Z	O
	u	Sl	O
	pozitivnom	Agpmsly	O
	smislu	Ncmsl	O
	,	Z	O
	za	Sa	O
	razliku	Ncfsa	O
	od	Sg	O
	tebe	Px--sg	O
	i	Cc	O
	još	Rgp	O
	nekih	Pi-mpg	O
	pojedinaca	Ncmpg	O
	)	Z	O
	,	Z	O
	Vatru	Ncfsa	B-org
	volim	Vmr1s	O
	,	Z	O
	cijenim	Vmr1s	O
	,	Z	O
	podržavam	Vmr1s	O
	i	Cc	O
	znam	Vmr1s	O
	,	Z	O
	stoga	Cc	O
	ne	Qz	O
	mislim	Vmr1s	O
	da	Cs	O
	trošim	Vmr1s	O
	svoje	Px-nsa	O
	vrijeme	Ncnsa	O
	,	Z	O
	kojeg	Pi-nsg	O
	ionako	Rgp	O
	imam	Vmr1s	O
	na	Sa	O
	pretek	Ncmsan	O
	.	Z	O
	Tako	Rgp	O
	da	Cs	O
	,	Z	O
	ne	Qz	O
	brini	Vmm2s	O
	.	Z	O
Sentence: 2340	I	Cc	O
	nisam	Var1s	O
	velemajstor	Ncmsn	O
	,	Z	O
	mislila	Vmp-sf	O
	sam	Var1s	O
	da	Cs	O
	znaš	Vmr2s	O
	razlikovati	Vmn	O
	muški	Agpmsayn	O
	i	Cc	O
	ženski	Agpmsayn	O
	rod	Ncmsan	O
	.	Z	O
Sentence: 2341	Shvatili	Vmp-pm	O
	smo	Var1p	O
	da	Cs	O
	ne	Qz	O
	želiš	Vmr2s	O
	da	Cs	O
	dolaze	Vmr3p	O
	u	Sa	O
	Našice	Npfpa	B-loc
	i	Qo	O
	u	Sl	O
	prvom	Mlomsl	O
	komentaru	Ncmsl	O
	,	Z	O
	ne	Qz	O
	moraš	Vmr2s	O
	bezveze	Rgp	O
	spamati	Xf	O
	blog	Ncmsan	O
	.	Z	O
Sentence: 2342	Kao	Cs	O
	što	Cs	O
	sam	Var1s	O
	već	Rgp	O
	rekla	Vmp-sf	O
	,	Z	O
	frustracije	Ncfpn	O
	i	Cc	O
	kompleksi	Ncmpn	O
	se	Px--sa	O
	rješavaju	Vmr3p	O
	kod	Sg	O
	psihologa	Ncmsg	O
	/	Z	O
	psihijatra	Ncmsg	O
	/	Z	O
	na	Sl	O
	boksačkoj	Agpfsly	O
	vreći	Ncfsl	O
	.	Z	O
	Najlakše	Agsnsny	O
	je	Var3s	O
	sjesti	Vmn	O
	za	Sa	O
	računalo	Ncnsa	O
	i	Cc	O
	praviti	Vmn	O
	se	Px--sa	O
	pametan	Agpmsnn	O
	.	Z	O
Sentence: 2343	Što	Pq3n-a	O
	ti	Pp2-sn	O
	misliš	Vmr2s	O
	tko	Pq3m-n	O
	si	Var2s	O
	?	Z	O
	?	Z	O
Sentence: 2344	Zar	Qq	O
	bi	Vaa3s	O
	zbog	Sg	O
	tvojeg	Ps2nsg	O
	mišljenja	Ncnsg	O
	da	Cs	O
	ono	Pp3nsn	O
	što	Pi3n-a	O
	rade	Vmr3p	O
	već	Rgp	O
	10	Mdc	O
	godina	Ncfpg	O
	nije	Var3s	O
	vrijedno	Agpnsny	O
	,	Z	O
	oni	Pp3mpn	O
	trebali	Vmp-pm	O
	odustati	Vmn	O
	od	Sg	O
	svoje	Px-fsg	O
	karijere	Ncfsg	O
	,	Z	O
	od	Sg	O
	onog	Pd-nsg	O
	što	Pi3n-a	O
	vole	Vmr3p	O
	,	Z	O
	što	Pi3n-n	O
	ih	Pp3-pa	O
	ispunjava	Vmr3s	O
	i	Cc	O
	zavući	Vmn	O
	se	Px--sa	O
	u	Sa	O
	mišju	Agpfsay	O
	rupu	Ncfsa	O
	,	Z	O
	u	Sl	O
	strahu	Ncmsl	O
	od	Sg	O
	kritika	Ncfpg	O
	i	Cc	O
	tamo	Rgp	O
	nekih	Pi-mpg	O
	hejtera	Ncmpg	O
	,	Z	O
	prepustiti	Vmn	O
	se	Px--sa	O
	očaju	Ncmsd	O
	,	Z	O
	depresiji	Ncfsd	O
	,	Z	O
	neradu	Ncmsd	O
	i	Cc	O
	glumiti	Vmn	O
	tutleke	Ncmpa	O
	bez	Sg	O
	imalo	Rgp	O
	volje	Ncfsg	O
	i	Cc	O
	inspiracije	Ncfsg	O
	.	Z	O
Sentence: 2345	E	I	O
	pa	Cc	O
	samo	Rgp	O
	ću	Var1s	O
	reći	Vmn	O
	:	Z	O
	HA	I	O
	HA	I	O
	HA	I	O
	,	Z	O
	i	Cc	O
	nađi	Vmm2s	O
	si	Px--sd	O
	život	Ncmsan	O
	,	Z	O
	jer	Cs	O
	se	Px--sa	O
	dobro	Rgp	O
	vidi	Vmr3s	O
	tko	Pi3m-n	O
	je	Var3s	O
	ovdje	Rgp	O
	ŽALOSTAN	Agpmsnn	O
	i	Cc	O
	sarkastično	Rgp	O
	ironičan	Agpmsnn	O
	.	Z	O
Sentence: 2346	Onaj	Pd-msn	O
	iz	Sg	O
	Našica	Npfpg	B-loc
	koji	Pi-msn	O
	ne	Qz	O
	voli	Vmr3s	O
	vatru	Ncfsa	B-org
	je	Var3s	O
	ipak	Rgp	O
	pokazao	Vmp-sm	O
	da	Cs	O
	su	Var3p	O
	njegove	Ps3fpn	O
	kritike	Ncfpn	O
	posve	Rgp	O
	subjektivne	Agpfpny	O
	,	Z	O
	primjećuje	Vmr3s	O
	se	Px--sa	O
	doza	Ncfsn	O
	revanšizma	Ncmsg	O
	(	Z	O
	1996.	Mdo	O
	,	Z	O
	nastupali	Vmp-pm	O
	smo	Var1p	O
	bili	Vap-pm	O
	su	Var3p	O
	u	Sl	O
	Našicama	Ncfpl	B-loc
	pred	Si	O
	20	Mdc	O
	ljudi	Ncmpg	O
	i	Cc	O
	tak	Rgp	O
	)	Z	O
	.	Z	O
	Ta	Pd-fsn	O
	konstatacija	Ncfsn	O
	o	Sl	O
	nastupu	Ncmsl	O
	pred	Si	O
	20	Mdc	O
	ljudi	Ncmpg	O
	i	Cc	O
	kontekst	Ncmsn	O
	u	Sl	O
	kojem	Pi-msl	O
	je	Var3s	O
	ista	Agpfsny	O
	navedena	Appfsny	O
	,	Z	O
	nije	Var3s	O
	izazvala	Vmp-sf	O
	efekt	Ncmsan	O
	koji	Pi-msan	O
	si	Var2s	O
	priželjkivao	Vmp-sm	O
	.	Z	O
	Naime	Rgp	O
	,	Z	O
	ne	Qz	O
	postoji	Vmr3s	O
	rock	Ncmsn	O
	bend	Ncmsn	O
	u	Sl	O
	Hrvatskoj	Npfsl	B-loc
	kojemu	Pi-msd	O
	se	Px--sa	O
	nisu	Var3p	O
	dogodile	Vmp-pf	O
	takve	Pd-fpn	O
	situacije	Ncfpn	O
	i	Cc	O
	to	Pd-nsa	O
	svi	Agpmpny	O
	znamo	Vmr1p	O
	,	Z	O
	pa	Cc	O
	zašto	Rgp	O
	se	Px--sa	O
	to	Pd-nsn	O
	ne	Qz	O
	bi	Vaa3s	O
	dogodilo	Vmp-sn	O
	i	Qo	O
	Vatri	Ncfsd	B-org
	.	Z	O
	Svojim	Px-msi	O
	poštenim	Agpmsiy	O
	pristupom	Ncmsi	O
	,	Z	O
	trudom	Ncmsi	O
	,	Z	O
	radom	Ncmsi	O
	,	Z	O
	nadasve	Rgp	O
	karijerom	Ncfsi	O
	koja	Pi-fsn	O
	traje	Vmr3s	O
	respektabilnih	Agpfpgy	O
	15-ak	Mds	O
	godina	Ncfpg	O
	smatram	Vmr1s	O
	kako	Cs	O
	je	Var3s	O
	vatra	Ncfsn	B-org
	zaslužila	Vmp-sf	O
	respekt	Ncmsan	O
	.	Z	O
	Ti	Pp2-sv	O
	,	Z	O
	propali	Agpmsvy	O
	glazbeniče	Ncmsv	O
	,	Z	O
	si	Px--sd	O
	nađi	Vmm2s	O
	neki	Pi-msan	O
	drugi	Mlomsan	O
	hobi	Ncmsan	O
	jer	Cs	O
	ti	Pp2-sd	O
	očito	Rgp	O
	svirka	Ncfsn	O
	baš	Qo	O
	ne	Qz	O
	ide	Vmr3s	O
	.	Z	O
	Pozz	Y	O
	iz	Sg	O
	Virovitice	Npfsg	B-loc
	P.S.	Y	O
	Nisam	Var1s	O
	u	Sl	O
	nikakvoj	Pi-fsl	O
	vezi	Ncfsl	O
	s	Si	O
	bendom	Ncmsi	O
	,	Z	O
	niti	Cc	O
	sam	Var1s	O
	njihov	Ps3msn	O
	odvjetnik	Ncmsn	O
	.	Z	O
Sentence: 2347	Ma	I	O
	sve	Agpnsny	O
	5	Mdc	O
	,	Z	O
	velemajstorI	Ncmpv	O
	i	Cc	O
	velemajstorICE	Ncfpv	O
	rekao	Vmp-sm	O
	sam	Var1s	O
	svoje	Px-nsa	O
	mišljenje	Ncnsa	O
	ako	Cs	O
	se	Px--sa	O
	to	Pd-nsn	O
	ne	Qz	O
	poklapa	Vmr3s	O
	s	Si	O
	vašim	Ps2nsi	O
	,	Z	O
	ok	Rgp	O
	ne	Qz	O
	slažemo	Vmr1p	O
	se	Px--sa	O
	oko	Sg	O
	toga	Pd-nsg	O
Sentence: 2348	Ma	I	O
	koliko	Rgp	O
	god	Qo	O
	bili	Vap-pm	O
	uspješni	Agpmpny	O
	u	Sl	O
	čitanju	Ncnsl	O
	tarota	Ncmsg	O
	,	Z	O
	bijelog	Agpmsgy	O
	probranog	Appmsgy	O
	graha	Ncmsg	O
	ili	Cc	O
	čitanju	Ncnsl	O
	iz	Sg	O
	dlana	Ncmsg	O
	,	Z	O
	iz	Sg	O
	mojih	Ps1mpg	O
	par	Rgp	O
	postova	Ncmpg	O
	ne	Qz	O
	znate	Vmr2p	O
	ništa	Pi3n-a	O
	o	Sl	O
	meni	Pp1-sd	O
	,	Z	O
	jer	Cs	O
	o	Sl	O
	sebi	Px--sl	O
	i	Qo	O
	nisam	Var1s	O
	pisao	Vmp-sm	O
	.	Z	O
Sentence: 2349	Inače	Rgp	O
	,	Z	O
	bavim	Vmr1s	O
	se	Px--sa	O
	ozvučenjem	Ncnsi	O
	,	Z	O
	razglasima	Ncmpi	O
	i	Cc	O
	slično	Rgp	O
	i	Cc	O
	Vatri	Ncfsd	B-org
	sam	Var1s	O
	namještao	Vmp-sm	O
	nekoliko	Rgp	O
	puta	Rgp	O
	isti	Agpmsayn	O
	i	Cc	O
	moje	Ps1nsn	O
	mišljenje	Ncnsn	O
	nije	Var3s	O
	subjektivno	Agpnsny	O
	,	Z	O
	ono	Pp3nsn	O
	je	Var3s	O
	objektivno	Agpnsny	O
	koliko	Cs	O
	nečije	Pi-nsn	O
	mišljenje	Ncnsn	O
	o	Sl	O
	glazbi	Ncfsl	O
	može	Vmr3s	O
	biti	Van	O
	objektivno	Agpnsny	O
	.	Z	O
Sentence: 2350	Vatra	Ncfsn	B-org
	svira	Vmr3s	O
	tehnički	Rgp	O
	dobro	Rgp	O
	,	Z	O
	ali	Cc	O
	osobno	Rgp	O
	mi	Pp1-sd	O
	se	Px--sa	O
	ne	Qz	O
	sviđa	Vmr3s	O
	i	Cc	O
	mislim	Vmr1s	O
	da	Cs	O
	je	Var3s	O
	pretenciozno	Agpnsny	O
	egotripersko	Agpnsny	O
	sranje	Ncnsn	O
	koje	Pi-nsn	O
	nema	Vmr3s	O
	nikakvu	Pi-fsa	O
	dugotrajnu	Agpfsay	O
	vrijednost	Ncfsa	O
	.	Z	O
Sentence: 2351	Eto	Qo	O
	,	Z	O
	to	Pd-nsn	O
	je	Var3s	O
	moje	Ps1nsn	O
	subjektivno	Agpnsny	O
	mišljenje	Ncnsn	O
	.	Z	O
Sentence: 2352	Rekao	Vmp-sm	O
	sam	Var1s	O
	svoje	Px-nsa	O
	mišljenje	Ncnsa	O
	,	Z	O
	ako	Cs	O
	se	Px--sa	O
	ne	Qz	O
	slažete	Vmr2p	O
	sa	Si	O
	mnom	Pp1-si	O
	,	Z	O
	ok	Rgp	O
	,	Z	O
	komentirao	Vmp-sm	O
	sam	Var1s	O
	tekst	Ncmsan	O
	o	Sl	O
	Vatri	Ncfsl	B-org
	,	Z	O
	ne	Qz	O
	neki	Pi-msan	O
	od	Sg	O
	vaših	Ps2mpg	O
	postova	Ncmpg	O
	,	Z	O
	tako	Cs	O
	da	Cs	O
	ne	Qz	O
	vidim	Vmr1s	O
	zbog	Sg	O
	čega	Pi3n-g	O
	ulazite	Vmr2p	O
	u	Sa	O
	neke	Agpfpay	O
	rasprave	Ncfpa	O
	.	Z	O
Sentence: 2353	I	Qo	O
	dalje	Rgc	O
	ne	Qz	O
	kužim	Vmr1s	O
	ovu	Pd-fsa	O
	kolumnu	Ncfsa	O
	ako	Cs	O
	se	Px--sa	O
	svi	Agpmpny	O
	tekstovi	Ncmpn	O
	svode	Vmr3p	O
	na	Sa	O
	izvještaje	Ncmpa	O
	s	Sg	O
	probe	Ncfsg	O
	Vatre	Ncfsg	B-org
	(	Z	O
	koji	Pi-mpn	O
	su	Var3p	O
	sigurno	Rgp	O
	toliko	Rgp	O
	uzbudljivi	Agpmpny	O
	kao	Cs	O
	i	Qo	O
	sami	Agpmpny	O
	nastupi	Ncmpn	O
	)	Z	O
	koji	Pi-msn	O
	je	Var3s	O
	smisao	Ncmsn	O
	onda	Rgp	O
	toga	Pd-nsg	O
	?	Z	O
	Pa	Cc	O
	postoji	Vmr3s	O
	RSS	Ncmsn	O
	feed	Ncmsn	O
	na	Sl	O
	siteu	Ncmsl	O
	?	Z	O
Sentence: 2354	Vrlo	Rgp	O
	korisna	Agpfsny	O
	informacija	Ncfsn	O
	koju	Pi-fsa	O
	nisam	Var1s	O
	znala	Vmp-sf	O
	.	Z	O
Sentence: 2355	Slike	Ncfpn	O
	,	Z	O
	prelijepe	Agpfpny	O
	,	Z	O
	skoro	Rgp	O
	ti	Pp2-sd	O
	zavidim	Vmr1s	O
	na	Sl	O
	miru	Ncmsl	O
	u	Sl	O
	kojem	Pi-msl	O
	si	Var2s	O
	uživao	Vmp-sm	O
	...	Z	O
	To	Pd-nsn	O
	se	Px--sa	O
	osjeti	Vmr3s	O
	po	Sl	O
	ambijentu	Ncmsl	O
	.	Z	O
	Idealno	Agpnsny	O
	mjesto	Ncnsn	O
	za	Sa	O
	potpuni	Agpmsayn	O
	duševni	Agpmsayn	O
	odmor	Ncmsan	O
	.	Z	O
Sentence: 2356	Onaj	Pd-msn	O
	plavi	Agpmsny	O
	cvijet	Ncmsn	O
	,	Z	O
	hm	I	O
	,	Z	O
	rado	Rgp	O
	bih	Vaa1s	O
	prenijela	Vmp-sf	O
	u	Sa	O
	moj	Ps1msan	O
	kamenjar	Ncmsan	O
Sentence: 2357	Moj	Ps1msn	O
	put	Ncmsn	O
	vodi	Vmr3s	O
	kroz	Sa	O
	stijene	Ncfpa	O
	na	Sa	O
	2000	Mdc	O
	m	Y	O
	,	Z	O
	neponovljiva	Agpfsny	O
	ljepota	Ncfsn	O
	..	Z	O
Sentence: 2358	Ova	Pd-fsn	O
	je	Var3s	O
	već	Rgp	O
	na	Sa	O
	3000	Mdc	O
Sentence: 2359	Jedva	Rgp	O
	čekam	Vmr1s	O
	tvoj	Ps2msan	O
	novi	Agpmsayn	O
	post	Ncmsan	O
	,	Z	O
	javi	Vmm2s	O
Sentence: 2360	Oko	Sg	O
	toga	Pd-nsg	O
	se	Px--sa	O
	sve	Agpnsny	O
	i	Qo	O
	vrti	Vmr3s	O
	.	Z	O
Sentence: 2361	Oko	Sg	O
	lažnih	Agpmpgy	O
	branitelja	Ncmpg	O
	i	Cc	O
	ostalih	Agpmpgy	O
	krpelja	Ncmpg	O
	i	Cc	O
	nametnika	Ncmpg	O
	koji	Pi-mpn	O
	rata	Ncmsg	O
	nisu	Var3p	O
	vidjeli	Vmp-pm	O
	i	Cc	O
	koji	Pi-mpn	O
	daju	Vmr3p	O
	pljusku	Ncfsa	O
	onima	Pd-mpd	O
	koji	Pi-mpn	O
	su	Var3p	O
	se	Px--sa	O
	borili	Vmp-pm	O
	.	Z	O
Sentence: 2362	Štoviše	Rgp	O
	,	Z	O
	pravi	Agpmpny	O
	branitelji	Ncmpn	O
	u	Sl	O
	mnogim	Agpmply	O
	slučajevima	Ncmpl	O
	nemaju	Vmr3p	O
	nikakva	Agpnpay	O
	prava	Ncnpa	O
	tako	Cs	O
	da	Cs	O
	je	Var3s	O
	u	Sl	O
	javnom	Agpmsly	O
	interesu	Ncmsl	O
	objavljivanje	Ncnsn	O
	registra	Ncmsg	O
	,	Z	O
	ali	Cc	O
	ne	Qz	O
	samo	Rgp	O
	to	Pd-nsn	O
	nego	Cc	O
	i	Qo	O
	sankcioniranje	Ncnsn	O
	lopova	Ncmpg	O
	te	Cc	O
	povrat	Ncmsn	O
	ukradenog	Appnsgy	O
	pa	Cc	O
	makar	Rgp	O
	lopovi	Ncmpn	O
	nadalje	Rgp	O
	živjeli	Vmp-pm	O
	u	Sl	O
	kartonskim	Agpfply	O
	kutijama	Ncfpl	O
	.	Z	O
Sentence: 2363	Mislim	Vmr1s	O
	da	Cs	O
	nitko	Pi3m-n	O
	nije	Var3s	O
	simpatičan	Agpmsnn	O
	baš	Qo	O
	svima	Agpmpdy	O
	.	Z	O
Sentence: 2364	Mislim	Vmr1s	O
	da	Cs	O
	ljudi	Ncmpn	O
	imaju	Vmr3p	O
	različite	Agpfpay	O
	sklonosti	Ncfpa	O
	,	Z	O
	različite	Agpmpay	O
	poglede	Ncmpa	O
	na	Sa	O
	svijet	Ncmsan	O
	i	Cc	O
	da	Cs	O
	biraju	Vmr3p	O
	ljude	Ncmpa	O
	sa	Si	O
	sličnim	Agpfpiy	O
	sklonostima	Ncfpi	O
	i	Cc	O
	idejama	Ncfpi	O
	.	Z	O
Sentence: 2365	Nekome	Pi3m-d	O
	se	Px--sa	O
	netko	Pi3m-n	O
	jako	Rgp	O
	sviđa	Vmr3s	O
	,	Z	O
	a	Cc	O
	nekoj	Pi-fsd	O
	drugoj	Mlofsd	O
	osobi	Ncfsd	O
	je	Var3s	O
	baš	Qo	O
	antipatičan	Agpmsnn	O
Sentence: 2366	Izgleda	Vmr3s	O
	da	Cs	O
	nisam	Var1s	O
	jedini	Agpmsny	O
	koji	Pi-msn	O
	ima	Vmr3s	O
	hrpu	Ncfsa	O
	bilješki	Ncfpg	O
	.	Z	O
Sentence: 2367	Kompjuter	Ncmsn	O
	je	Var3s	O
	omogućio	Vmp-sm	O
	ljudima	Ncmpd	O
	da	Cs	O
	piskaraju	Vmr3p	O
	.	Z	O
Sentence: 2368	U	Sl	O
	svemu	Pi-nsl	O
	tome	Pd-nsl	O
	se	Px--sa	O
	može	Vmr3s	O
	naći	Vmn	O
	i	Qo	O
	nešto	Pi3n-a	O
	zanimljivo	Agpnsay	O
	.	Z	O
Sentence: 2369	Dobro	Rgp	O
	,	Z	O
	i	Qo	O
	prije	Rgp	O
	su	Var3p	O
	ljudi	Ncmpn	O
	zapisivali	Vmp-pm	O
	u	Sa	O
	bilježnice	Ncfpa	O
	,	Z	O
	neki	Pi-mpn	O
	još	Rgp	O
	uvijek	Rgp	O
	to	Pd-nsa	O
	rade	Vmr3p	O
	.	Z	O
Sentence: 2370	Ali	Cc	O
	to	Pd-nsn	O
	pisanje	Ncnsn	O
	je	Var3s	O
	dobilo	Vmp-sn	O
	na	Sl	O
	intenzitetu	Ncmsl	O
	u	Sa	O
	zadnje	Agpnsay	O
	vrijeme	Ncnsa	O
	.	Z	O
Sentence: 2371	Nažalost	Rgp	O
	,	Z	O
	ima	Vmr3s	O
	i	Qo	O
	onih	Pd-mpg	O
	koji	Pi-mpn	O
	misle	Vmr3p	O
	da	Cs	O
	je	Var3s	O
	to	Pd-nsn	O
	što	Cs	O
	znaju	Vmr3p	O
	30	Mdc	O
	slova	Ncnpg	O
	i	Cc	O
	imaju	Vmr3p	O
	tastaturu	Ncfsa	O
	dovoljno	Rgp	O
	da	Cs	O
	umisle	Vmr3p	O
	da	Cs	O
	su	Var3p	O
	bogovi	Ncmpn	O
	.	Z	O
Sentence: 2372	Obično	Rgp	O
	face	Ncfpn	O
	s	Sg	O
	televizije	Ncfsg	O
	koje	Pi-fpn	O
	svoju	Px-fsa	O
	popularnost	Ncfsa	O
	žele	Vmr3p	O
	usmjeriti	Vmn	O
	u	Sl	O
	drugom	Mlomsl	O
	smjeru	Ncmsl	O
Sentence: 2373	E	I	O
	,	Z	O
	a	Cc	O
	oni	Pd-mpn	O
	koji	Pi-mpn	O
	ostaju	Vmr3p	O
	,	Z	O
	oni	Pp3mpn	O
	po	Sl	O
	tebi	Pp2-sl	O
	ne	Qz	O
	bi	Vaa3p	O
	trebali	Vmp-pm	O
	osjetiti	Vmn	O
	tugu	Ncfsa	O
	jer	Cs	O
	im	Pp3-pd	O
	čovjek	Ncmsn	O
	nedostaje	Vmr3s	O
	,	Z	O
	ne	Qz	O
	bi	Vaa3p	O
	trebali	Vmp-pm	O
	osjetiti	Vmn	O
	tugu	Ncfsa	O
	zbog	Sg	O
	onoga	Pd-nsg	O
	što	Pi3n-a	O
	su	Var3p	O
	propustili	Vmp-pm	O
	kada	Cs	O
	su	Var3p	O
	mogli	Vmp-pm	O
	?	Z	O
Sentence: 2374	Ti	Pp2-sn	O
	nikada	Rgp	O
	ništa	Pi3n-a	O
	nisi	Var2s	O
	propustio	Vmp-sm	O
Sentence: 2375	Imaš	Vmr2s	O
	pravo	Ncnsa	O
	na	Sa	O
	svoje	Px-mpa	O
	stavove	Ncmpa	O
	,	Z	O
	to	Pd-nsn	O
	se	Px--sa	O
	osporiti	Vmn	O
	ne	Qz	O
	može	Vmr3s	O
	.	Z	O
Sentence: 2376	No	Cc	O
	Arsen	Npmsn	B-per
	sada	Rgp	O
	stvara	Vmr3s	O
	prekrasnu	Agpfsay	O
	glazbu	Ncfsa	O
	,	Z	O
	mnogi	Agpmpny	O
	u	Sl	O
	njoj	Pp3fsl	O
	uživaju	Vmr3p	O
	.	Z	O
Sentence: 2377	Ja	Pp1-sn	O
	sam	Var1s	O
	za	Sa	O
	to	Pd-nsa	O
Sentence: 2378	Stvarno	Rgp	O
	kročiš	Vmr2s	O
	po	Sl	O
	toj	Pd-fsl	O
	životnoj	Agpfsly	O
	crti	Ncfsl	O
	uspravno	Rgp	O
	.	Z	O
Sentence: 2379	Znaš	Vmr2s	O
	svoje	Px-fpa	O
	mane	Ncfpa	O
	,	Z	O
	a	Cc	O
	tko	Pq3m-n	O
	ih	Pp3-pa	O
	nema	Vmr3s	O
Sentence: 2380	Što	Pi3n-a	O
	učiniš	Vmr2s	O
	sa	Si	O
	svojim	Px-msi	O
	životom	Ncmsi	O
	na	Sl	O
	poslovnom	Agpmsly	O
	planu	Ncmsl	O
	do	Sg	O
	50.	Mdo	O
	,	Z	O
	učinio	Vmp-sm	O
	si	Var2s	O
Sentence: 2381	Iza	Sg	O
	toga	Pd-nsg	O
	je	Var3s	O
	samo	Rgp	O
	uživanje	Ncnsn	O
	u	Sl	O
	plodovima	Ncmpl	O
	rada	Ncmsg	O
	,	Z	O
	gotovo	Rgp	O
	je	Var3s	O
	sa	Si	O
	stvaranjem	Ncnsi	O
	ovakvog	Pd-msg	O
	intenziteta	Ncmsg	O
	kao	Cs	O
	što	Cs	O
	je	Var3s	O
	sada	Rgp	O
	.	Z	O
Sentence: 2382	Vrijeme	Ncnsn	O
	brzo	Rgp	O
	prolazi	Vmr3s	O
	,	Z	O
	nema	Vmr3s	O
	milosti	Ncfsg	O
	.	Z	O
Sentence: 2383	I	Cc	O
	sam	Agpmsnn	O
	znaš	Vmr2s	O
	da	Cs	O
	si	Var2s	O
	za	Sa	O
	svoje	Px-fpa	O
	godine	Ncfpa	O
	stvorio	Vmp-sm	O
	mnogo	Rgp	O
	,	Z	O
	a	Cc	O
	tu	Rgp	O
	je	Var3s	O
	i	Qo	O
	krasna	Agpfsny	O
	obitelj	Ncfsn	O
	.	Z	O
Sentence: 2384	I	Cc	O
	zašto	Rgp	O
	ne	Qz	O
	bi	Vaa3s	O
	pokazao	Vmp-sm	O
	zadovoljstvo	Ncnsa	O
	.	Z	O
Sentence: 2385	Tako	Rgp	O
	podsjećaš	Vmr2s	O
	na	Sa	O
	Robija	Npmsay	B-per
	,	Z	O
	ma	I	O
	još	Rgp	O
	par	Rgp	O
	godina	Ncfpg	O
	i	Cc	O
	evo	Qo	O
	te	Pp2-sg	O
	poput	Sg	O
	njega	Pp3msg	O
	skroz	Rgp	O
Sentence: 2386	Današnje	Agpnsny	O
	sunce	Ncnsn	O
	ispunilo	Vmp-sn	O
	me	Pp1-sa	O
	energijom	Ncfsi	O
	i	Cc	O
	osjećam	Vmr1s	O
	pravi	Agpmsayn	O
	zov	Ncmsan	O
	prirode	Ncfsg	O
	.	Z	O
Sentence: 2387	To	Pd-nsn	O
	je	Var3s	O
	najbolja	Agsfsny	O
	vježba	Ncfsn	O
	,	Z	O
	no	Cc	O
	moram	Vmr1s	O
	odabrati	Vmn	O
	i	Qo	O
	nešto	Pi3n-a	O
	od	Sg	O
	onoga	Pd-nsg	O
	.	Z	O
Sentence: 2388	Više	Rgc	O
	da	Cs	O
	pročistim	Vmr1s	O
	misli	Ncfpa	O
Sentence: 2389	Kažu	Vmr3p	O
	da	Cs	O
	pomaže	Vmr3s	O
	.	Z	O
Sentence: 2390	Evo	Qo	O
	,	Z	O
	brišem	Vmr1s	O
	tu	Pd-fsa	O
	tvoju	Ps2fsa	O
	staru	Agpfsay	O
	energetsku	Agpfsay	O
	blokadu	Ncfsa	O
	,	Z	O
	ma	I	O
	kad	Cs	O
	bih	Vaa1s	O
	samo	Rgp	O
	to	Pd-nsa	O
	mogla	Vmp-sf	O
Sentence: 2391	Komentar	Ncmsn	O
	ispao	Vmp-sm	O
	dobar	Agpmsnn	O
	post	Ncmsn	O
Sentence: 2392	Tu	Rgp	O
	sam	Var1s	O
	već	Rgp	O
	skoro	Rgp	O
	1	Mdc	O
	h	Y	O
	,	Z	O
	najozbiljnije	Rgs	O
	.	Z	O
Sentence: 2393	Samo	Rgp	O
	čitam	Vmr1s	O
Sentence: 2394	Drugi	Mlomsn	O
	listić	Ncmsn	O
	me	Pp1-sa	O
	je	Var3s	O
	pogodio	Vmp-sm	O
	ravno	Rgp	O
	u	Sa	O
	moj	Ps1msan	O
	ego	Ncmsan	O
	.	Z	O
Sentence: 2395	Iako	Cs	O
	sam	Var1s	O
	to	Pd-nsa	O
	već	Rgp	O
	napisao	Vmp-sm	O
	na	Sl	O
	njegovom	Ps3msl	O
	blogu	Ncmsl	O
	,	Z	O
	i	Qo	O
	ovdje	Rgp	O
	ću	Var1s	O
	reći	Vmn	O
	da	Cs	O
	sam	Var1s	O
	i	Qo	O
	ja	Pp1-sn	O
	čovjek	Ncmsn	O
	od	Sg	O
	krvi	Ncfsg	O
	i	Cc	O
	mesa	Ncnsg	O
	,	Z	O
	sa	Si	O
	svim	Agpfpiy	O
	svojim	Px-fpi	O
	vrlinama	Ncfpi	O
	i	Cc	O
	manama	Ncfpi	O
	i	Cc	O
	da	Cs	O
	se	Px--sa	O
	i	Qo	O
	moj	Ps1msn	O
	ego	Ncmsn	O
	hrani	Vmr3s	O
	ovakvim	Pd-fpi	O
	pohvalama	Ncfpi	O
	.	Z	O
Sentence: 2396	I	Cc	O
	u	Sl	O
	ovakvim	Pd-fpl	O
	situacijama	Ncfpl	O
	mu	Pp3msd	O
	dozvoljavam	Vmr1s	O
	da	Cs	O
	se	Px--sa	O
	napase	Vmr3s	O
	do	Sg	O
